customer_id,var_1,var_2,var_3,var_4,var_5,var_6,var_7,var_8,var_9,var_10,var_11,var_12
1363205,14.0,14.0,3.0,3.0,15.0,17.0,17.0,16.0,0.0,14.0,16.0,21.0
1363530,20.0,18.0,3.0,1.0,34.0,39.0,28.0,38.0,26.0,22.0,34.0,38.0
1363572,3.0,3.0,1.0,1.0,10.0,19.0,5.0,8.0,3.0,11.0,15.0,10.0
1363620,12.0,6.0,2.0,1.0,36.0,41.0,38.0,35.0,-0.0,38.0,19.0,39.0
1363650,6.0,36.0,3.0,1.0,28.0,39.0,22.0,20.0,150.0,29.0,47.0,32.0
1363704,16.0,28.0,8.0,3.0,27.0,43.0,37.0,45.0,2.0,28.0,36.0,33.0
1363719,5.0,4.0,1.0,1.0,12.0,14.0,9.0,12.0,4.0,13.0,13.0,12.0
1363826,3.0,3.0,1.0,1.0,7.0,11.0,3.0,5.0,-0.0,6.0,8.0,6.0
1364209,2.0,2.0,1.0,0.0,14.0,10.0,8.0,11.0,19.0,9.0,8.0,9.0
1364224,7.0,7.0,1.0,1.0,23.0,23.0,8.0,14.0,1.0,16.0,14.0,16.0
1364362,7.0,7.0,0.0,0.0,16.0,25.0,12.0,16.0,3.0,14.0,17.0,21.0
1364388,3.0,8.0,1.0,1.0,23.0,30.0,15.0,22.0,30.0,14.0,18.0,22.0
1365000,36.0,16.0,2.0,1.0,25.0,36.0,30.0,20.0,48.0,25.0,19.0,32.0
1365005,5.0,8.0,2.0,3.0,22.0,22.0,15.0,18.0,0.0,19.0,9.0,16.0
1365490,10.0,14.0,1.0,1.0,15.0,21.0,19.0,19.0,8.0,19.0,14.0,19.0
1365590,13.0,12.0,2.0,2.0,20.0,30.0,18.0,24.0,8.0,18.0,12.0,22.0
1365750,29.0,17.0,2.0,1.0,30.0,41.0,22.0,48.0,4.0,26.0,27.0,37.0
1365876,11.0,13.0,2.0,1.0,62.0,42.0,34.0,37.0,1.0,33.0,15.0,30.0
1365918,6.0,7.0,2.0,2.0,43.0,38.0,7.0,36.0,75.0,38.0,16.0,11.0
1365970,14.0,14.0,2.0,3.0,32.0,35.0,28.0,35.0,0.0,24.0,18.0,28.0
1366537,7.0,11.0,2.0,0.0,35.0,34.0,16.0,28.0,-0.0,32.0,19.0,17.0
1366656,2.0,11.0,1.0,1.0,9.0,17.0,4.0,8.0,0.0,3.0,12.0,13.0
1366685,2.0,3.0,-0.0,-0.0,23.0,29.0,5.0,23.0,8.0,5.0,7.0,15.0
1366776,3.0,3.0,1.0,1.0,6.0,9.0,3.0,4.0,2.0,5.0,8.0,5.0
1366782,16.0,34.0,3.0,2.0,47.0,47.0,42.0,42.0,5.0,27.0,29.0,42.0
1366870,6.0,9.0,2.0,2.0,18.0,21.0,7.0,34.0,10.0,12.0,15.0,11.0
1367052,1.0,2.0,1.0,1.0,5.0,27.0,6.0,3.0,22.0,6.0,12.0,8.0
1367239,3.0,5.0,1.0,1.0,12.0,14.0,3.0,7.0,4.0,13.0,5.0,9.0
1367366,11.0,12.0,1.0,0.0,23.0,24.0,8.0,14.0,36.0,19.0,23.0,16.0
1367394,5.0,45.0,2.0,2.0,35.0,40.0,30.0,30.0,186.0,24.0,50.0,37.0
1367570,3.0,3.0,1.0,1.0,6.0,10.0,3.0,4.0,-0.0,5.0,8.0,6.0
1367586,96.0,8.0,66.0,81.0,34.0,48.0,32.0,67.0,-0.0,47.0,27.0,28.0
1367609,1.0,5.0,3.0,-1.0,11.0,13.0,8.0,10.0,0.0,10.0,17.0,4.0
1367662,13.0,13.0,34.0,1.0,17.0,29.0,8.0,11.0,11.0,14.0,22.0,27.0
1367796,8.0,8.0,2.0,-0.0,13.0,42.0,41.0,25.0,18.0,26.0,30.0,37.0
1367848,38.0,19.0,10.0,4.0,64.0,46.0,19.0,37.0,126.0,49.0,35.0,43.0
1368033,3.0,3.0,1.0,1.0,6.0,9.0,3.0,4.0,-0.0,5.0,7.0,5.0
1368092,45.0,58.0,30.0,35.0,48.0,85.0,93.0,89.0,2.0,60.0,42.0,80.0
1368210,8.0,19.0,2.0,1.0,21.0,28.0,16.0,26.0,37.0,11.0,30.0,24.0
1368238,5.0,7.0,1.0,0.0,19.0,18.0,6.0,16.0,-0.0,9.0,11.0,12.0
1368342,16.0,13.0,1.0,2.0,32.0,51.0,69.0,39.0,6.0,26.0,66.0,45.0
1368358,10.0,13.0,2.0,2.0,25.0,28.0,19.0,23.0,9.0,23.0,20.0,25.0
1368406,53.0,11.0,3.0,0.0,23.0,45.0,35.0,43.0,1.0,41.0,15.0,43.0
1368430,32.0,13.0,2.0,4.0,28.0,39.0,14.0,36.0,30.0,27.0,15.0,37.0
1368729,9.0,17.0,1.0,1.0,20.0,55.0,32.0,71.0,29.0,57.0,31.0,63.0
1368949,12.0,10.0,2.0,1.0,26.0,32.0,21.0,39.0,0.0,21.0,16.0,31.0
1368957,10.0,29.0,2.0,2.0,24.0,38.0,20.0,36.0,29.0,31.0,34.0,29.0
1368972,25.0,25.0,51.0,91.0,8.0,78.0,85.0,83.0,12.0,48.0,86.0,57.0
1369112,2.0,4.0,1.0,1.0,6.0,11.0,3.0,5.0,11.0,6.0,9.0,6.0
1369119,13.0,11.0,1.0,1.0,18.0,29.0,12.0,18.0,13.0,18.0,16.0,26.0
1369154,13.0,30.0,4.0,5.0,17.0,45.0,34.0,33.0,2.0,42.0,31.0,36.0
1369171,7.0,13.0,2.0,1.0,35.0,34.0,21.0,24.0,13.0,25.0,20.0,26.0
1369220,10.0,11.0,3.0,2.0,37.0,31.0,25.0,22.0,-0.0,24.0,23.0,30.0
1369289,12.0,11.0,2.0,1.0,19.0,29.0,20.0,19.0,-0.0,21.0,15.0,24.0
1369474,9.0,9.0,2.0,1.0,14.0,17.0,9.0,20.0,0.0,11.0,9.0,17.0
1369508,28.0,23.0,1.0,2.0,11.0,36.0,17.0,28.0,87.0,13.0,68.0,45.0
1369675,12.0,10.0,2.0,-0.0,80.0,45.0,38.0,40.0,-0.0,45.0,36.0,38.0
1369693,9.0,7.0,2.0,1.0,23.0,33.0,16.0,22.0,1.0,13.0,28.0,31.0
1369745,97.0,61.0,95.0,21.0,51.0,93.0,55.0,95.0,3.0,78.0,94.0,73.0
1369783,3.0,3.0,2.0,1.0,7.0,9.0,5.0,5.0,2.0,6.0,11.0,7.0
1369858,4.0,6.0,2.0,1.0,8.0,15.0,5.0,11.0,30.0,10.0,16.0,9.0
1369986,5.0,20.0,1.0,62.0,15.0,22.0,9.0,14.0,1.0,18.0,21.0,13.0
1370014,5.0,27.0,1.0,1.0,34.0,27.0,7.0,32.0,40.0,23.0,20.0,18.0
1370123,2.0,5.0,3.0,-1.0,51.0,44.0,38.0,11.0,53.0,27.0,75.0,26.0
1370151,42.0,4.0,-0.0,1.0,2.0,40.0,53.0,17.0,17.0,7.0,25.0,41.0
1370198,10.0,12.0,16.0,2.0,26.0,38.0,32.0,51.0,15.0,34.0,38.0,25.0
1370380,15.0,11.0,2.0,2.0,32.0,29.0,24.0,27.0,12.0,18.0,16.0,25.0
1370392,21.0,11.0,0.0,2.0,16.0,18.0,4.0,34.0,6.0,11.0,12.0,16.0
1370416,3.0,4.0,1.0,1.0,7.0,11.0,3.0,5.0,8.0,7.0,10.0,6.0
1370510,7.0,9.0,1.0,1.0,20.0,25.0,9.0,15.0,7.0,16.0,17.0,15.0
1370610,6.0,6.0,23.0,0.0,81.0,44.0,20.0,36.0,35.0,31.0,47.0,59.0
1370748,28.0,14.0,4.0,2.0,27.0,54.0,49.0,59.0,1.0,17.0,32.0,44.0
1370875,11.0,9.0,4.0,2.0,10.0,28.0,8.0,19.0,14.0,30.0,18.0,8.0
1370920,8.0,9.0,1.0,2.0,18.0,16.0,12.0,19.0,-0.0,13.0,9.0,16.0
1370941,27.0,59.0,22.0,25.0,71.0,50.0,36.0,57.0,99.0,45.0,59.0,52.0
1370975,92.0,87.0,27.0,1.0,30.0,78.0,63.0,94.0,0.0,52.0,7.0,51.0
1370990,7.0,4.0,3.0,1.0,6.0,32.0,6.0,30.0,17.0,30.0,5.0,13.0
1371129,9.0,34.0,2.0,1.0,43.0,46.0,39.0,35.0,5.0,25.0,28.0,47.0
1371137,5.0,8.0,1.0,1.0,20.0,16.0,14.0,9.0,20.0,9.0,12.0,13.0
1371222,21.0,18.0,5.0,4.0,45.0,55.0,36.0,45.0,-0.0,37.0,25.0,50.0
1371294,7.0,11.0,3.0,3.0,39.0,37.0,28.0,33.0,7.0,28.0,35.0,29.0
1371397,34.0,41.0,26.0,2.0,46.0,81.0,68.0,68.0,54.0,51.0,74.0,64.0
1371470,19.0,3.0,36.0,9.0,15.0,26.0,4.0,23.0,3.0,31.0,43.0,11.0
1371482,7.0,8.0,2.0,1.0,22.0,31.0,13.0,20.0,0.0,15.0,15.0,21.0
1371494,8.0,19.0,2.0,2.0,26.0,29.0,24.0,16.0,14.0,25.0,24.0,20.0
1371554,15.0,19.0,8.0,3.0,68.0,59.0,65.0,70.0,0.0,75.0,21.0,49.0
1371609,18.0,22.0,4.0,1.0,19.0,28.0,26.0,15.0,-0.0,19.0,35.0,24.0
1371773,13.0,17.0,5.0,4.0,31.0,26.0,19.0,41.0,1.0,21.0,18.0,27.0
1371879,49.0,43.0,2.0,25.0,36.0,45.0,59.0,62.0,2.0,44.0,54.0,47.0
1371884,17.0,11.0,1.0,3.0,27.0,24.0,16.0,19.0,2.0,17.0,19.0,15.0
1372089,31.0,35.0,5.0,4.0,34.0,63.0,61.0,45.0,0.0,41.0,44.0,59.0
1372105,12.0,7.0,2.0,2.0,25.0,26.0,19.0,24.0,-0.0,17.0,12.0,22.0
1372217,4.0,4.0,2.0,1.0,19.0,23.0,8.0,13.0,9.0,15.0,14.0,16.0
1372254,6.0,13.0,16.0,0.0,37.0,53.0,59.0,29.0,2.0,34.0,13.0,51.0
1372318,5.0,7.0,3.0,1.0,14.0,23.0,5.0,12.0,26.0,17.0,16.0,9.0
1372337,5.0,5.0,2.0,-0.0,7.0,51.0,5.0,46.0,22.0,90.0,61.0,29.0
1372382,18.0,39.0,3.0,15.0,28.0,44.0,22.0,45.0,249.0,32.0,51.0,25.0
1372440,3.0,3.0,1.0,1.0,6.0,9.0,3.0,4.0,-0.0,5.0,7.0,5.0
1372530,10.0,18.0,1.0,-0.0,7.0,27.0,20.0,46.0,59.0,19.0,47.0,21.0
1372820,2.0,3.0,2.0,1.0,8.0,9.0,3.0,4.0,0.0,5.0,10.0,8.0
1372839,52.0,27.0,6.0,3.0,34.0,43.0,34.0,57.0,18.0,44.0,46.0,26.0
1372849,12.0,11.0,4.0,3.0,32.0,31.0,13.0,30.0,2.0,25.0,15.0,22.0
1372900,3.0,3.0,1.0,1.0,7.0,10.0,3.0,4.0,0.0,6.0,10.0,6.0
1372915,9.0,28.0,3.0,3.0,20.0,45.0,26.0,27.0,8.0,34.0,29.0,20.0
1372917,29.0,29.0,4.0,7.0,48.0,63.0,54.0,52.0,44.0,64.0,55.0,54.0
1373168,4.0,4.0,1.0,1.0,11.0,15.0,4.0,6.0,1.0,8.0,12.0,8.0
1373253,10.0,10.0,1.0,2.0,28.0,26.0,15.0,21.0,8.0,27.0,9.0,17.0
1373297,25.0,39.0,3.0,1.0,46.0,75.0,63.0,79.0,21.0,65.0,14.0,52.0
1373398,34.0,13.0,2.0,0.0,41.0,50.0,34.0,40.0,46.0,35.0,36.0,45.0
1373594,7.0,4.0,0.0,1.0,10.0,21.0,6.0,7.0,1.0,11.0,12.0,12.0
1373648,13.0,11.0,2.0,3.0,22.0,22.0,17.0,22.0,-0.0,18.0,12.0,19.0
1373663,20.0,30.0,31.0,2.0,52.0,48.0,31.0,49.0,6.0,41.0,30.0,38.0
1373820,8.0,12.0,3.0,1.0,19.0,19.0,17.0,11.0,11.0,19.0,7.0,13.0
1373849,13.0,18.0,16.0,2.0,41.0,70.0,79.0,57.0,-0.0,38.0,35.0,78.0
1373974,1.0,-0.0,-0.0,-0.0,39.0,50.0,1.0,2.0,501.0,17.0,48.0,25.0
1374032,4.0,5.0,0.0,0.0,25.0,20.0,10.0,13.0,-0.0,17.0,14.0,14.0
1374064,4.0,3.0,1.0,1.0,13.0,19.0,5.0,9.0,0.0,10.0,12.0,13.0
1374074,74.0,16.0,3.0,1.0,33.0,47.0,39.0,67.0,6.0,54.0,19.0,36.0
1374106,3.0,3.0,1.0,1.0,6.0,9.0,3.0,4.0,-0.0,5.0,7.0,5.0
1374174,18.0,27.0,1.0,1.0,18.0,32.0,25.0,12.0,19.0,24.0,33.0,25.0
1374238,31.0,61.0,3.0,2.0,33.0,38.0,30.0,52.0,0.0,40.0,32.0,22.0
1374372,7.0,7.0,1.0,2.0,15.0,14.0,11.0,17.0,-0.0,10.0,9.0,12.0
1374519,10.0,11.0,1.0,2.0,29.0,30.0,9.0,26.0,9.0,25.0,24.0,23.0
1374680,6.0,5.0,2.0,1.0,12.0,40.0,13.0,17.0,0.0,31.0,12.0,28.0
1374786,10.0,6.0,2.0,1.0,16.0,21.0,13.0,16.0,-0.0,12.0,13.0,17.0
1374829,31.0,11.0,2.0,2.0,14.0,27.0,17.0,69.0,15.0,15.0,18.0,21.0
1375040,9.0,13.0,3.0,2.0,34.0,30.0,24.0,25.0,1.0,20.0,16.0,26.0
1375045,6.0,5.0,1.0,2.0,15.0,22.0,10.0,11.0,14.0,12.0,16.0,16.0
1375098,11.0,5.0,1.0,0.0,13.0,32.0,5.0,10.0,81.0,17.0,32.0,24.0
1375136,16.0,9.0,2.0,0.0,21.0,27.0,14.0,24.0,6.0,20.0,24.0,27.0
1375287,2.0,6.0,1.0,1.0,19.0,17.0,15.0,10.0,-0.0,15.0,10.0,17.0
1375352,20.0,11.0,6.0,8.0,39.0,42.0,33.0,48.0,6.0,33.0,17.0,39.0
1375492,5.0,7.0,2.0,1.0,8.0,10.0,5.0,13.0,29.0,11.0,10.0,7.0
1375561,2.0,6.0,2.0,0.0,32.0,27.0,7.0,28.0,0.0,17.0,10.0,21.0
1375622,3.0,5.0,2.0,1.0,13.0,27.0,8.0,10.0,3.0,20.0,18.0,13.0
1375705,9.0,18.0,7.0,1.0,23.0,35.0,17.0,34.0,23.0,19.0,21.0,22.0
1375761,7.0,27.0,2.0,1.0,44.0,34.0,37.0,27.0,0.0,22.0,22.0,34.0
1375875,5.0,39.0,-1.0,1.0,29.0,39.0,10.0,38.0,185.0,14.0,64.0,25.0
1375990,2.0,4.0,2.0,30.0,20.0,30.0,25.0,9.0,0.0,20.0,12.0,38.0
1376115,11.0,38.0,22.0,1.0,13.0,38.0,27.0,39.0,87.0,40.0,10.0,16.0
1376191,3.0,3.0,1.0,1.0,6.0,10.0,3.0,4.0,-0.0,5.0,7.0,6.0
1376274,8.0,41.0,2.0,2.0,30.0,36.0,18.0,16.0,46.0,36.0,27.0,13.0
1376469,2.0,4.0,2.0,1.0,17.0,22.0,9.0,9.0,0.0,14.0,14.0,14.0
1376680,5.0,16.0,2.0,1.0,15.0,32.0,9.0,19.0,44.0,21.0,22.0,17.0
1376833,7.0,6.0,2.0,1.0,29.0,34.0,6.0,21.0,39.0,20.0,22.0,35.0
1376893,13.0,20.0,-0.0,1.0,22.0,42.0,31.0,29.0,240.0,28.0,51.0,22.0
1376957,3.0,35.0,2.0,29.0,39.0,41.0,36.0,11.0,4.0,41.0,2.0,34.0
1376963,9.0,11.0,3.0,3.0,7.0,46.0,14.0,20.0,-0.0,44.0,21.0,9.0
1377051,5.0,6.0,-0.0,-0.0,27.0,25.0,9.0,8.0,2.0,15.0,11.0,21.0
1377058,11.0,17.0,4.0,3.0,34.0,32.0,16.0,22.0,-0.0,31.0,12.0,13.0
1377116,3.0,3.0,1.0,1.0,15.0,19.0,7.0,9.0,7.0,6.0,16.0,11.0
1377160,3.0,3.0,1.0,1.0,6.0,10.0,3.0,4.0,-0.0,5.0,7.0,6.0
1377279,10.0,16.0,2.0,14.0,38.0,49.0,44.0,40.0,0.0,22.0,26.0,54.0
1377289,8.0,8.0,2.0,1.0,22.0,20.0,14.0,13.0,0.0,13.0,19.0,16.0
1377583,28.0,2.0,0.0,1.0,33.0,34.0,19.0,15.0,1.0,22.0,26.0,18.0
1377587,4.0,1.0,1.0,0.0,21.0,20.0,15.0,10.0,10.0,8.0,10.0,18.0
1377720,8.0,7.0,2.0,2.0,23.0,26.0,18.0,16.0,0.0,18.0,15.0,19.0
1377761,17.0,16.0,5.0,3.0,19.0,44.0,59.0,47.0,9.0,37.0,29.0,42.0
1377805,40.0,36.0,2.0,1.0,46.0,45.0,10.0,50.0,17.0,35.0,41.0,36.0
1377833,9.0,26.0,3.0,2.0,31.0,35.0,21.0,20.0,22.0,25.0,22.0,25.0
1377849,6.0,5.0,0.0,1.0,15.0,17.0,4.0,10.0,6.0,11.0,19.0,17.0
1377895,3.0,3.0,1.0,1.0,6.0,10.0,3.0,4.0,-0.0,5.0,7.0,6.0
1378120,4.0,4.0,2.0,1.0,12.0,13.0,6.0,6.0,2.0,9.0,12.0,9.0
1378145,3.0,18.0,-0.0,1.0,30.0,36.0,8.0,41.0,25.0,26.0,38.0,20.0
1378147,3.0,35.0,1.0,1.0,8.0,35.0,26.0,36.0,4.0,18.0,28.0,38.0
1378221,15.0,70.0,2.0,1.0,35.0,43.0,44.0,26.0,0.0,40.0,10.0,33.0
1378229,62.0,20.0,7.0,1.0,22.0,76.0,45.0,44.0,-0.0,88.0,39.0,46.0
1378260,8.0,8.0,1.0,1.0,21.0,22.0,9.0,9.0,8.0,16.0,19.0,15.0
1378306,48.0,30.0,3.0,-0.0,26.0,31.0,20.0,25.0,2.0,28.0,70.0,27.0
1378381,20.0,34.0,1.0,36.0,36.0,42.0,17.0,17.0,0.0,39.0,21.0,39.0
1378604,35.0,39.0,3.0,52.0,35.0,61.0,76.0,39.0,3.0,44.0,61.0,65.0
1378639,14.0,8.0,1.0,1.0,15.0,37.0,13.0,34.0,15.0,20.0,48.0,23.0
1378693,9.0,13.0,2.0,2.0,26.0,29.0,24.0,28.0,7.0,22.0,14.0,25.0
1378715,16.0,31.0,17.0,2.0,32.0,46.0,52.0,31.0,-0.0,32.0,30.0,43.0
1378718,26.0,48.0,7.0,27.0,44.0,48.0,30.0,52.0,0.0,41.0,39.0,41.0
1378719,64.0,29.0,16.0,2.0,31.0,37.0,7.0,42.0,89.0,27.0,34.0,29.0
1378851,3.0,3.0,1.0,1.0,6.0,10.0,3.0,4.0,-0.0,5.0,7.0,6.0
1378929,7.0,6.0,3.0,1.0,30.0,28.0,16.0,23.0,2.0,21.0,13.0,27.0
1378967,4.0,5.0,1.0,0.0,45.0,30.0,14.0,30.0,2.0,9.0,11.0,23.0
1379057,24.0,17.0,4.0,1.0,9.0,32.0,13.0,42.0,12.0,22.0,38.0,17.0
1379106,12.0,28.0,2.0,2.0,41.0,31.0,32.0,35.0,4.0,15.0,15.0,24.0
1379324,22.0,14.0,0.0,1.0,48.0,46.0,28.0,42.0,4.0,38.0,46.0,41.0
1379458,46.0,42.0,53.0,39.0,43.0,40.0,46.0,41.0,75.0,27.0,14.0,28.0
1379482,3.0,3.0,1.0,1.0,8.0,11.0,3.0,4.0,2.0,6.0,9.0,6.0
1379525,11.0,8.0,2.0,2.0,15.0,34.0,18.0,28.0,3.0,27.0,16.0,17.0
1379634,16.0,70.0,2.0,0.0,23.0,38.0,30.0,40.0,0.0,22.0,33.0,27.0
1379966,3.0,3.0,1.0,1.0,6.0,10.0,3.0,4.0,-0.0,5.0,8.0,6.0
1380014,3.0,46.0,2.0,1.0,45.0,49.0,46.0,37.0,-0.0,31.0,27.0,53.0
1380065,31.0,35.0,56.0,34.0,40.0,82.0,65.0,69.0,5.0,49.0,42.0,73.0
1380117,15.0,17.0,2.0,1.0,15.0,39.0,20.0,27.0,71.0,22.0,39.0,25.0
1380292,11.0,12.0,3.0,1.0,22.0,16.0,14.0,15.0,4.0,14.0,14.0,13.0
1380316,3.0,15.0,2.0,-0.0,13.0,23.0,13.0,6.0,-0.0,19.0,19.0,15.0
1380322,38.0,17.0,7.0,3.0,29.0,40.0,27.0,44.0,25.0,33.0,37.0,36.0
1380541,4.0,28.0,0.0,1.0,45.0,36.0,36.0,32.0,0.0,13.0,26.0,38.0
1380697,12.0,12.0,4.0,2.0,17.0,21.0,12.0,10.0,-0.0,12.0,14.0,15.0
1380747,7.0,12.0,2.0,1.0,10.0,16.0,12.0,11.0,3.0,9.0,19.0,11.0
1380802,8.0,3.0,1.0,1.0,31.0,26.0,7.0,37.0,42.0,19.0,26.0,20.0
1380819,35.0,23.0,8.0,5.0,30.0,63.0,14.0,83.0,0.0,36.0,47.0,45.0
1380884,8.0,40.0,1.0,0.0,43.0,34.0,48.0,40.0,14.0,12.0,7.0,39.0
1380961,14.0,12.0,3.0,1.0,28.0,35.0,24.0,26.0,-0.0,22.0,19.0,31.0
1380980,10.0,10.0,2.0,1.0,23.0,31.0,17.0,25.0,3.0,20.0,17.0,28.0
1381019,25.0,17.0,4.0,38.0,46.0,49.0,14.0,44.0,1.0,37.0,13.0,50.0
1381038,6.0,6.0,3.0,1.0,12.0,23.0,7.0,11.0,5.0,15.0,21.0,13.0
1381055,17.0,36.0,5.0,1.0,39.0,37.0,38.0,52.0,32.0,28.0,17.0,37.0
1381075,7.0,5.0,1.0,1.0,16.0,17.0,13.0,12.0,2.0,15.0,15.0,17.0
1381120,19.0,13.0,2.0,2.0,20.0,31.0,19.0,24.0,22.0,18.0,18.0,20.0
1381363,8.0,29.0,1.0,0.0,40.0,37.0,37.0,36.0,8.0,24.0,27.0,37.0
1381417,12.0,13.0,5.0,1.0,40.0,43.0,32.0,23.0,0.0,34.0,35.0,34.0
1381579,9.0,9.0,1.0,1.0,20.0,22.0,12.0,16.0,5.0,15.0,21.0,16.0
1381717,28.0,30.0,2.0,0.0,49.0,31.0,11.0,32.0,33.0,19.0,14.0,21.0
1381819,3.0,4.0,1.0,1.0,6.0,10.0,3.0,4.0,8.0,6.0,9.0,6.0
1382120,9.0,16.0,1.0,1.0,16.0,29.0,21.0,34.0,6.0,22.0,9.0,23.0
1382168,14.0,22.0,16.0,2.0,16.0,38.0,33.0,39.0,-0.0,28.0,20.0,28.0
1382209,10.0,14.0,2.0,2.0,32.0,32.0,18.0,38.0,-0.0,15.0,17.0,28.0
1382234,8.0,6.0,-1.0,0.0,43.0,43.0,47.0,32.0,54.0,6.0,46.0,47.0
1382279,12.0,20.0,3.0,3.0,22.0,34.0,33.0,40.0,1.0,18.0,23.0,29.0
1382294,34.0,21.0,13.0,1.0,58.0,48.0,42.0,69.0,1.0,50.0,27.0,53.0
1382489,7.0,9.0,1.0,1.0,14.0,17.0,8.0,13.0,7.0,10.0,14.0,11.0
1382521,3.0,3.0,1.0,1.0,6.0,10.0,3.0,4.0,-0.0,5.0,8.0,6.0
1382999,10.0,13.0,2.0,5.0,18.0,21.0,17.0,31.0,-0.0,17.0,13.0,26.0
1383077,4.0,10.0,3.0,3.0,14.0,45.0,33.0,31.0,0.0,65.0,20.0,19.0
1383145,10.0,4.0,3.0,2.0,7.0,19.0,15.0,8.0,-0.0,12.0,15.0,13.0
1383181,33.0,6.0,4.0,2.0,37.0,34.0,27.0,37.0,33.0,29.0,8.0,20.0
1383217,10.0,1.0,1.0,0.0,39.0,30.0,12.0,16.0,45.0,12.0,48.0,20.0
1383352,3.0,5.0,0.0,0.0,14.0,16.0,7.0,11.0,0.0,10.0,15.0,13.0
1383378,6.0,8.0,3.0,2.0,33.0,40.0,19.0,28.0,-0.0,24.0,19.0,34.0
1383456,4.0,43.0,2.0,-0.0,64.0,59.0,46.0,40.0,15.0,63.0,40.0,60.0
1383613,8.0,25.0,3.0,2.0,20.0,37.0,38.0,33.0,5.0,17.0,19.0,31.0
1383628,6.0,8.0,4.0,1.0,6.0,21.0,11.0,19.0,9.0,20.0,8.0,11.0
1383665,12.0,15.0,1.0,2.0,26.0,33.0,19.0,25.0,4.0,23.0,23.0,24.0
1383759,4.0,5.0,2.0,-0.0,13.0,28.0,14.0,6.0,12.0,15.0,23.0,14.0
1383837,8.0,9.0,2.0,2.0,40.0,37.0,27.0,24.0,0.0,24.0,28.0,30.0
1384037,27.0,43.0,6.0,4.0,44.0,45.0,43.0,46.0,2.0,29.0,24.0,44.0
1384187,54.0,31.0,8.0,10.0,19.0,41.0,18.0,71.0,0.0,37.0,38.0,17.0
1384220,6.0,7.0,1.0,0.0,17.0,37.0,6.0,32.0,76.0,23.0,44.0,22.0
1384387,3.0,3.0,1.0,1.0,6.0,9.0,3.0,4.0,-0.0,5.0,7.0,5.0
1384438,4.0,4.0,1.0,1.0,11.0,14.0,4.0,6.0,-0.0,8.0,12.0,8.0
1384454,9.0,12.0,3.0,2.0,14.0,22.0,8.0,18.0,19.0,16.0,21.0,15.0
1384590,23.0,20.0,8.0,1.0,19.0,33.0,15.0,37.0,7.0,27.0,21.0,26.0
1384638,21.0,14.0,5.0,4.0,28.0,45.0,53.0,30.0,-0.0,36.0,25.0,38.0
1384661,11.0,33.0,2.0,2.0,34.0,34.0,16.0,31.0,7.0,32.0,38.0,23.0
1384754,12.0,13.0,2.0,1.0,18.0,28.0,16.0,23.0,22.0,19.0,11.0,23.0
1384781,6.0,6.0,2.0,0.0,18.0,33.0,11.0,13.0,53.0,15.0,39.0,17.0
1384865,70.0,48.0,40.0,-1.0,44.0,42.0,31.0,63.0,72.0,36.0,41.0,21.0
1384954,6.0,11.0,1.0,20.0,25.0,30.0,12.0,17.0,2.0,12.0,11.0,22.0
1384990,39.0,22.0,1.0,1.0,39.0,30.0,17.0,34.0,8.0,22.0,26.0,29.0
1385069,6.0,3.0,1.0,1.0,9.0,21.0,4.0,12.0,0.0,13.0,18.0,15.0
1385094,3.0,3.0,1.0,1.0,6.0,10.0,3.0,4.0,-0.0,5.0,8.0,6.0
1385112,16.0,17.0,4.0,2.0,48.0,39.0,23.0,57.0,0.0,22.0,16.0,32.0
1385189,8.0,14.0,4.0,3.0,17.0,27.0,27.0,21.0,0.0,26.0,14.0,22.0
1385307,5.0,38.0,1.0,2.0,47.0,47.0,36.0,74.0,5.0,53.0,38.0,42.0
1385382,32.0,29.0,20.0,4.0,23.0,47.0,44.0,57.0,10.0,38.0,31.0,43.0
1385404,2.0,19.0,1.0,0.0,12.0,43.0,19.0,5.0,42.0,31.0,64.0,42.0
1385479,2.0,4.0,1.0,3.0,11.0,10.0,12.0,4.0,1.0,10.0,7.0,14.0
1385494,6.0,4.0,1.0,1.0,16.0,19.0,4.0,25.0,26.0,14.0,11.0,6.0
1385652,4.0,3.0,2.0,3.0,15.0,24.0,9.0,9.0,1.0,19.0,13.0,13.0
1385677,10.0,11.0,1.0,2.0,28.0,25.0,17.0,18.0,4.0,16.0,22.0,21.0
1385703,50.0,34.0,25.0,23.0,14.0,36.0,24.0,48.0,25.0,24.0,23.0,26.0
1385827,12.0,7.0,2.0,1.0,20.0,26.0,19.0,25.0,2.0,20.0,19.0,20.0
1385848,16.0,32.0,3.0,2.0,30.0,35.0,34.0,47.0,0.0,31.0,29.0,28.0
1385892,11.0,9.0,4.0,77.0,26.0,35.0,27.0,41.0,38.0,20.0,62.0,28.0
1385902,7.0,26.0,2.0,1.0,30.0,32.0,24.0,34.0,19.0,18.0,32.0,16.0
1385911,51.0,38.0,1.0,3.0,62.0,70.0,40.0,42.0,-0.0,88.0,37.0,68.0
1386036,7.0,2.0,1.0,-0.0,16.0,11.0,6.0,8.0,1.0,13.0,3.0,6.0
1386084,2.0,3.0,1.0,0.0,10.0,33.0,10.0,17.0,2.0,27.0,16.0,23.0
1386182,3.0,3.0,1.0,1.0,6.0,10.0,3.0,4.0,-0.0,5.0,8.0,6.0
